iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
AUS,Oceania,Australia,2020-01-26,,,,,,,,,,,,,,,,,,,11.109999656677246,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-01-27,,,,,,,,,,,,,,,,,,,11.109999656677246,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-01-28,,,,,,,,,,,,,,,,,,,11.109999656677246,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-01-29,,,,,,,,,,,,,,,,,,,11.109999656677246,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-01-30,,,,,,,,,,,,,,,,,,,11.109999656677246,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-01-31,,,,,,,,,,,,,,,,,,,11.109999656677246,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-01,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-02,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-03,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-04,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-05,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-06,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-07,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-08,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-09,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-10,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-11,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-12,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-13,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
AUS,Oceania,Australia,2020-02-14,,,,,,,,,,,,,,,,,,,19.440000534057617,3.2019999027252197,37.900001525878906,15.503999710083008,10.128999710083008,44648.7109375,0.5,107.79100036621094,5.070000171661377,13,16.5,,3.8399999141693115,83.44000244140625,0.9440000057220459
